競馬場,競走年月日,レース番号,レース名,単勝組番,単勝払戻金（円）,単勝人気,複勝組番1,複勝払戻金1（円）,複勝人気1,複勝組番2,複勝払戻金2（円）,複勝人気2,複勝組番3,複勝払戻金3（円）,複勝人気3,枠複組番1,枠複組番2,枠複払戻金（円）,枠複人気,枠単組番1,枠単組番2,枠単払戻金（円）,枠単人気,馬複組番1,馬複組番2,馬複払戻金（円）,馬複人気1,馬単組番1,馬単組番2,馬単払戻金（円）,馬単人気1,ワイド組番1馬番1,ワイド組番1馬番2,ワイド払戻金1（円）,ワイド人気1,ワイド組番2馬番1,ワイド組番2馬番2,ワイド払戻金2（円）,ワイド人気2,ワイド組番3馬番1,ワイド組番3馬番2,ワイド払戻金3（円）,ワイド人気3,３連複組番馬番1,３連複組番馬番2,３連複組番馬番3,３連複払戻金（円）,３連複人気,３連単組番馬番1,３連単組番馬番2,３連単組番馬番3,３連単払戻金（円）,３連単人気
佐賀,20260503,2,こだまさん来場記念Ｃ２－１３組,5,1980,5,5,310,4,11,180,2,8,710,9,5,8,2700,9,,,,,5,11,2710,8,5,11,7310,21,5,11,850,9,5,8,6720,37,8,11,1740,16,5,8,11,19500,49,5,11,8,176650,289
佐賀,20260503,3,はたさん来場記念Ｃ２－１２組,2,420,3,2,170,3,3,130,1,5,250,7,2,3,630,2,,,,,2,3,530,2,2,3,1410,5,2,3,260,2,2,5,670,11,3,5,580,7,2,3,5,1590,4,2,3,5,8000,21
佐賀,20260503,4,長田進仁騎手２０００勝達成記念Ｃ１－７組,10,160,1,10,100,1,1,470,8,2,220,3,1,8,6650,11,,,,,1,10,6030,13,10,1,6050,12,1,10,1740,14,2,10,440,3,1,2,6520,30,1,2,10,13730,30,10,1,2,55310,91
佐賀,20260503,5,"第１４回 佐賀皐月賞３歳オープン",6,130,1,6,100,1,5,140,3,1,120,2,5,5,590,3,,,,,5,6,540,2,6,5,660,2,5,6,210,2,1,6,140,1,1,5,440,5,1,5,6,540,1,6,5,1,1460,2
佐賀,20260503,6,パドックリニューアル記念Ｃ１－６組,8,1110,4,8,240,6,3,120,1,10,190,3,3,7,640,4,,,,,3,8,1350,6,8,3,4400,15,3,8,710,10,8,10,1150,17,3,10,380,4,3,8,10,2990,13,8,3,10,22920,89
佐賀,20260503,7,おっちゃんの山記念Ｃ１－５組,12,790,4,12,250,5,7,260,6,10,150,1,6,8,460,2,,,,,7,12,5170,21,12,7,9010,37,7,12,1620,21,10,12,830,10,7,10,860,12,7,10,12,5970,26,12,7,10,46480,175
佐賀,20260503,8,サガデーナイト競馬賞Ａ２,8,150,1,8,100,1,6,120,2,7,120,3,6,7,140,1,,,,,6,8,260,1,8,6,380,1,6,8,140,1,7,8,150,2,6,7,210,3,6,7,8,230,1,8,6,7,620,1
佐賀,20260503,9,若葉（わかば）特別Ｂ,4,150,1,4,100,1,7,140,2,8,250,5,4,7,230,1,,,,,4,7,280,1,4,7,310,2,4,7,160,1,4,8,270,3,7,8,480,7,4,7,8,650,2,4,7,8,1670,4
佐賀,20260503,10,ＳＡＧＡリベンジャーズＣ２－１７組,5,120,1,5,100,1,3,110,2,4,150,4,3,5,230,1,,,,,3,5,200,1,5,3,240,1,3,5,150,1,4,5,250,3,3,4,540,7,3,4,5,630,1,5,3,4,940,1
佐賀,20260504,1,３歳－７組,5,240,2,5,170,2,7,180,3,1,560,6,5,7,770,3,,,,,5,7,790,3,5,7,1260,4,5,7,350,4,1,5,850,11,1,7,1230,15,1,5,7,5420,18,5,7,1,21080,74
佐賀,20260504,2,３歳－６組,5,430,3,5,110,2,7,110,1,10,450,7,5,7,240,1,,,,,5,7,240,1,5,7,640,4,5,7,160,2,5,10,970,12,7,10,630,6,5,7,10,1230,3,5,7,10,5220,12
佐賀,20260504,3,パドックリニューアル記念Ｃ２－１０組,7,120,1,7,100,1,2,100,2,1,380,8,2,6,130,1,,,,,2,7,120,1,7,2,160,1,2,7,110,1,1,7,950,13,1,2,990,16,1,2,7,1480,6,7,2,1,2250,7
佐賀,20260504,4,Ｃ２－９組,3,1930,7,3,890,9,7,1240,10,9,880,8,3,6,13710,22,,,,,3,7,65770,54,3,7,112370,101,3,7,9970,52,3,9,11660,53,7,9,18810,61,3,7,9,487550,200,3,7,9,1569200,989
佐賀,20260504,5,Ｃ２－８組,9,1810,6,9,290,6,5,120,1,6,180,4,5,7,2300,9,,,,,5,9,2070,8,9,5,5250,20,5,9,480,7,6,9,800,11,5,6,250,3,5,6,9,2150,8,9,5,6,22420,74
佐賀,20260504,6,Ｃ１－９組,9,140,1,9,100,1,3,120,3,8,120,2,3,8,190,1,,,,,3,9,230,1,9,3,310,1,3,9,150,1,8,9,170,2,3,8,270,5,3,8,9,410,2,9,3,8,980,3
佐賀,20260504,7,Ｃ１－８組,9,350,2,9,120,3,5,100,1,8,110,2,5,8,190,1,,,,,5,9,220,1,9,5,670,3,5,9,120,1,8,9,190,3,5,8,150,2,5,8,9,210,1,9,5,8,1200,3
佐賀,20260504,8,みどりの日賞Ｂ－３組,9,240,1,9,150,3,7,350,6,5,150,2,6,7,560,3,,,,,7,9,2440,11,9,7,3820,19,7,9,1010,11,5,9,290,3,5,7,1320,14,5,7,9,2780,11,9,7,5,16070,63
佐賀,20260504,9,メイ特選Ｃ１,5,450,3,5,130,2,1,280,5,8,110,1,1,5,3790,9,,,,,1,5,2620,10,5,1,4700,12,1,5,760,10,5,8,210,2,1,8,450,5,1,5,8,1520,5,5,1,8,17650,51
佐賀,20260504,10,シャイニングスター特別３歳,2,1410,5,2,180,4,3,130,3,1,110,1,2,3,1350,7,,,,,2,3,1420,7,2,3,3940,16,2,3,410,6,1,2,480,9,1,3,210,1,1,2,3,960,3,2,3,1,10080,39
佐賀,20260504,11,ＳＡＧＡリベンジャーズジョッキーズＣ２－１１組,3,280,1,3,170,2,7,170,3,1,980,8,3,6,680,3,,,,,3,7,590,1,3,7,1180,1,3,7,350,3,1,3,1880,21,1,7,2480,23,1,3,7,5470,20,3,7,1,18110,74
佐賀,20260509,1,３歳－８組,3,460,4,3,180,4,10,130,2,1,140,3,3,8,960,5,,,,,3,10,760,3,3,10,2160,9,3,10,250,3,1,3,240,2,1,10,160,1,1,3,10,650,1,3,10,1,4220,11
佐賀,20260509,2,Ｃ２－５組,7,540,3,7,160,2,8,420,8,1,260,4,6,7,1030,5,,,,,7,8,3310,15,7,8,6200,27,7,8,1110,15,1,7,680,6,1,8,1660,24,1,7,8,7240,36,7,8,1,33550,125
佐賀,20260509,3,Ｃ２－４組,6,690,4,6,170,3,8,230,4,9,240,5,6,7,530,2,,,,,6,8,1210,5,6,8,2360,9,6,8,490,6,6,9,740,8,8,9,1130,14,6,8,9,5180,22,6,8,9,20670,62
佐賀,20260509,4,菊池川（きくちがわ）賞Ａ１・Ａ２,6,130,1,6,100,1,4,130,2,,,,,,,,,,,,4,6,260,1,6,4,400,2,4,6,140,1,1,6,180,3,1,4,290,5,1,4,6,470,3,6,4,1,1020,4
佐賀,20260509,5,Ｃ２－３組,2,250,1,2,120,1,7,130,2,4,130,3,2,6,460,2,,,,,2,7,320,1,2,7,600,1,2,7,170,2,2,4,160,1,4,7,230,3,2,4,7,340,1,2,7,4,1410,1
佐賀,20260509,6,Ｃ１－１１組,4,160,1,4,120,1,6,190,4,1,550,8,4,6,290,1,,,,,4,6,300,1,4,6,380,1,4,6,200,2,1,4,1220,14,1,6,2870,22,1,4,6,4310,13,4,6,1,7920,26
佐賀,20260509,7,Ｃ１－１０組,4,160,1,4,100,1,11,140,2,2,170,3,4,8,230,1,,,,,4,11,230,1,4,11,290,1,4,11,120,1,2,4,160,2,2,11,350,6,2,4,11,330,1,4,11,2,750,1
佐賀,20260509,8,ＡＩパッカル賞Ｂ－４組,7,120,1,7,110,1,4,1490,11,8,140,2,4,6,5480,11,,,,,4,7,8850,17,7,4,9430,18,4,7,2250,22,7,8,160,1,4,8,7130,40,4,7,8,8370,29,7,4,8,40960,90
佐賀,20260509,9,アイスクリームの日賞Ａ１・Ａ２,3,240,2,3,140,2,4,1060,7,5,280,5,3,4,15080,15,,,,,3,4,13590,18,3,4,15250,23,3,4,3200,19,3,5,460,5,4,5,8810,30,3,4,5,23550,33,3,4,5,118940,150
佐賀,20260509,10,小満（しょうまん）特選Ｃ２,9,170,1,9,120,1,3,140,3,1,140,2,3,7,210,1,,,,,3,9,200,1,9,3,340,1,3,9,150,1,1,9,210,2,1,3,230,3,1,3,9,440,1,9,3,1,1070,1
佐賀,20260509,11,ＳＡＧＡリベンジャーズ３歳－１１組,10,170,1,10,110,1,2,160,2,9,250,6,2,7,210,1,,,,,2,10,250,1,10,2,430,1,2,10,170,1,9,10,500,7,2,9,850,12,2,9,10,1080,3,10,2,9,2340,4
佐賀,20260510,1,３歳－１０組,8,390,3,8,150,3,5,140,2,6,170,4,,,,,,,,,5,8,890,5,8,5,1800,8,5,8,230,2,6,8,330,7,5,6,250,3,5,6,8,1500,6,8,5,6,5850,21
佐賀,20260510,2,３歳－９組,9,140,1,9,100,1,4,100,2,6,130,4,4,8,200,1,,,,,4,9,130,1,9,4,260,1,4,9,110,1,6,9,190,2,4,6,220,4,4,6,9,280,1,9,4,6,550,1
佐賀,20260510,3,Ｃ２－７組,6,120,1,6,100,1,1,110,2,10,150,3,1,5,210,1,,,,,1,6,180,1,6,1,210,1,1,6,120,1,6,10,210,2,1,10,440,8,1,6,10,640,2,6,1,10,1260,2
佐賀,20260510,4,"第９回 佐賀スプリングカップオープン",11,240,1,11,130,1,7,180,4,10,210,5,6,8,280,1,,,,,7,11,990,5,11,7,1660,7,7,11,360,4,10,11,520,7,7,10,1140,14,7,10,11,2820,11,11,7,10,10400,41
佐賀,20260510,5,かに座特選Ｃ２,6,200,1,6,110,1,12,130,2,4,180,4,5,8,220,1,,,,,6,12,220,1,6,12,580,2,6,12,170,1,4,6,440,6,4,12,540,7,4,6,12,1100,3,6,12,4,2950,6
佐賀,20260510,6,Ｃ２－６組,7,290,1,7,180,2,1,250,3,8,450,6,1,7,890,4,,,,,1,7,1050,4,7,1,1650,5,1,7,370,3,7,8,790,9,1,8,2300,25,1,7,8,4630,17,7,1,8,14370,48
佐賀,20260510,7,ＫＹＵＳＨＵ　ＤＲＥＡＭ賞Ｃ１－１３組,1,170,1,1,100,1,3,570,7,4,110,2,1,3,6230,10,,,,,1,3,6820,12,1,3,7960,16,1,3,1170,13,1,4,140,1,3,4,1270,14,1,3,4,2870,8,1,3,4,20910,53
佐賀,20260510,8,サガデーナイト競馬賞Ｃ１－１２組,5,1920,5,5,340,7,11,110,1,4,1990,12,5,8,330,1,,,,,5,11,2150,7,5,11,7280,20,5,11,960,10,4,5,15520,57,4,11,2970,23,4,5,11,31380,80,5,11,4,215120,415
佐賀,20260510,9,母の日賞Ｂ－５組,4,480,3,4,190,5,10,110,1,7,130,2,4,8,680,4,,,,,4,10,1110,5,4,10,1740,9,4,10,330,6,4,7,290,3,7,10,210,2,4,7,10,710,2,4,10,7,5050,15
佐賀,20260510,10,ＳＡＧＡリベンジャーズダッシュ３歳－１２組,10,160,1,10,110,1,9,140,3,4,120,2,8,8,700,4,,,,,9,10,650,4,10,9,890,3,9,10,300,4,4,10,190,1,4,9,750,10,4,9,10,1220,5,10,9,4,3880,10
佐賀,20260516,1,パッカルくんのおとしもの賞３歳－３組,8,3580,9,8,760,10,6,180,2,2,200,4,5,6,1650,9,,,,,6,8,11020,29,8,6,24560,61,6,8,2610,25,2,8,1840,18,2,6,570,8,2,6,8,9250,28,8,6,2,111180,312
佐賀,20260516,2,Ｃ２－１４組,9,150,1,9,100,1,7,120,2,11,260,6,6,7,220,1,,,,,7,9,220,1,9,7,300,1,7,9,160,1,9,11,300,4,7,11,650,9,7,9,11,1030,3,9,7,11,1470,3
佐賀,20260516,3,カーネーション特別Ｂ,6,170,1,6,110,1,2,270,5,9,140,3,2,6,2170,6,,,,,2,6,2320,5,6,2,2500,8,2,6,470,5,6,9,180,2,2,9,600,8,2,6,9,1590,5,6,2,9,7450,23
佐賀,20260516,4,Ｃ２－１３組,8,110,1,8,100,1,7,110,2,3,180,4,7,7,200,1,,,,,7,8,160,1,8,7,230,1,7,8,110,1,3,8,190,2,3,7,330,5,3,7,8,480,2,8,7,3,880,3
佐賀,20260516,5,Ｃ１－５組,2,130,1,2,100,1,1,320,6,8,320,7,1,2,850,3,,,,,1,2,1070,4,2,1,1300,4,1,2,500,6,2,8,390,4,1,8,3710,26,1,2,8,4080,12,2,1,8,10390,33
佐賀,20260516,6,Ｃ１－４組,11,980,5,11,380,7,4,280,5,5,140,1,4,8,1370,9,,,,,4,11,4460,20,11,4,8530,37,4,11,1530,23,5,11,680,8,4,5,530,5,4,5,11,3810,17,11,4,5,32150,123
佐賀,20260516,7,サガデーナイト競馬賞Ｃ１－３組,9,430,2,9,140,3,1,120,1,4,160,4,1,7,290,2,,,,,1,9,350,2,9,1,910,3,1,9,210,2,4,9,470,7,1,4,390,5,1,4,9,780,3,9,1,4,4520,14
佐賀,20260516,8,ギガンテウム賞Ａ２・Ｂ,5,4010,7,5,410,7,1,160,1,4,610,8,1,5,2700,8,,,,,1,5,2550,8,5,1,14970,28,1,5,840,9,4,5,11230,37,1,4,2110,15,1,4,5,16210,31,5,1,4,243190,275
佐賀,20260516,9,鯱の門（しゃちのもん）特別３歳,3,180,1,3,170,2,7,580,5,,,,,,,,,,,,3,7,1760,5,3,7,2420,6,3,7,500,5,3,5,640,8,5,7,1700,15,3,5,7,4020,11,3,7,5,12270,37
佐賀,20260516,10,ＳＡＧＡリベンジャーズドリームＣ２－１６組,8,820,4,8,180,3,9,170,2,6,610,9,7,7,600,3,,,,,8,9,650,3,8,9,2520,9,8,9,380,3,6,8,1720,23,6,9,1170,17,6,8,9,4800,18,8,9,6,34340,111
佐賀,20260517,1,３歳－４組,3,150,1,3,100,1,2,140,2,4,280,6,2,3,200,1,,,,,2,3,200,1,3,2,330,1,2,3,170,1,3,4,480,7,2,4,770,11,2,3,4,1110,4,3,2,4,2340,5
佐賀,20260517,2,Ｃ２－１２組,1,7130,5,1,380,6,8,100,1,7,150,3,1,7,3720,8,,,,,1,8,4650,8,1,8,34410,31,1,8,730,6,1,7,2690,20,7,8,240,2,1,7,8,6200,17,1,8,7,61940,99
佐賀,20260517,3,Ｃ２－１１組,5,270,2,5,140,2,4,140,1,7,930,10,4,5,240,1,,,,,4,5,180,1,5,4,500,2,4,5,160,1,5,7,2530,23,4,7,1720,17,4,5,7,3490,10,5,4,7,13150,38
佐賀,20260517,4,"第１回 佐賀かささぎスプリント３歳オープン",2,160,1,2,100,2,1,370,7,10,100,1,1,2,5660,13,,,,,1,2,5300,12,2,1,6900,12,1,2,850,10,2,10,130,1,1,10,1030,12,1,2,10,1300,5,2,1,10,14340,35
佐賀,20260517,5,Ｃ１－７組,6,170,1,6,100,1,8,120,2,3,200,5,6,8,460,1,,,,,6,8,430,1,6,8,580,1,6,8,190,1,3,6,330,5,3,8,380,7,3,6,8,860,3,6,8,3,2910,4
佐賀,20260517,6,Ｃ１－６組,8,370,2,8,110,1,5,160,4,3,130,2,5,8,540,2,,,,,5,8,510,1,8,5,980,1,5,8,190,1,3,8,320,6,3,5,280,3,3,5,8,680,1,8,5,3,2970,3
佐賀,20260517,7,サガデーナイト競馬賞Ｂ－３組,8,580,3,8,150,3,3,100,1,2,170,4,3,8,160,1,,,,,3,8,440,2,8,3,970,4,3,8,180,2,2,8,1020,9,2,3,540,7,2,3,8,2070,6,8,3,2,12410,33
佐賀,20260517,8,フクシア賞Ａ２,2,210,1,2,100,1,6,110,2,,,,,,,,,,,,2,6,170,1,2,6,240,1,2,6,100,1,2,5,140,3,5,6,140,2,2,5,6,160,1,2,6,5,480,1
佐賀,20260517,9,エメラルド特選Ｃ１,11,390,2,11,190,3,10,110,2,2,200,4,8,8,1180,4,,,,,10,11,1230,4,11,10,2440,7,10,11,390,4,2,11,420,6,2,10,390,5,2,10,11,1890,7,11,10,2,10700,35
佐賀,20260517,10,ＳＡＧＡリベンジャーズＣ２－１５組,12,410,1,12,150,2,1,250,4,5,250,5,1,8,1360,5,,,,,1,12,2030,6,12,1,3150,8,1,12,610,4,5,12,380,2,1,5,720,6,1,5,12,2820,5,12,1,5,12670,14
佐賀,20260518,1,３歳－７組,1,240,2,1,110,1,9,200,4,8,160,3,1,7,660,3,,,,,1,9,770,3,1,9,1610,4,1,9,290,2,1,8,340,3,8,9,760,9,1,8,9,1650,5,1,9,8,7120,21
佐賀,20260518,2,３歳－６組,2,130,1,2,100,1,4,110,2,1,300,5,2,4,100,1,,,,,2,4,140,1,2,4,140,1,2,4,120,1,1,2,780,8,1,4,1050,13,1,2,4,1490,5,2,4,1,2760,7
佐賀,20260518,3,３歳－５組,12,180,1,12,150,1,4,450,6,1,2270,11,4,8,1130,5,,,,,4,12,1350,5,12,4,1770,6,4,12,690,5,1,12,3630,28,1,4,14230,45,1,4,12,35990,62,12,4,1,66180,154
佐賀,20260518,4,Ｃ２－９組,3,100,1,3,100,1,5,230,5,4,130,2,3,5,520,2,,,,,3,5,370,2,3,5,410,2,3,5,240,2,3,4,260,4,4,5,1340,12,3,4,5,1080,4,3,5,4,2150,8
佐賀,20260518,5,Ｃ２－８組,5,100,1,5,100,1,11,280,5,8,240,4,5,8,290,2,,,,,5,11,1000,5,5,11,1080,5,5,11,450,5,5,8,170,1,8,11,1090,11,5,8,11,1960,5,5,11,8,5410,20
佐賀,20260518,6,Ｃ２－７組,10,120,1,10,100,1,4,110,2,11,150,3,4,7,140,1,,,,,4,10,230,1,10,4,280,1,4,10,140,2,10,11,120,1,4,11,350,7,4,10,11,380,1,10,4,11,830,1
佐賀,20260518,7,Ｃ１－９組,2,570,4,2,170,4,5,100,1,9,120,3,2,5,430,2,,,,,2,5,510,3,2,5,1250,7,2,5,190,3,2,9,200,4,5,9,140,1,2,5,9,390,2,2,5,9,3500,16
佐賀,20260518,8,ＡＩパッカル賞Ｃ１－８組,4,200,2,4,100,1,3,170,3,7,100,2,3,4,1520,3,,,,,3,4,730,2,4,3,2220,4,3,4,250,3,4,7,110,1,3,7,240,2,3,4,7,350,1,4,3,7,4020,12
佐賀,20260518,9,長崎街道飯塚（いいづか）宿特選Ｃ１,8,2450,8,8,630,9,6,130,1,7,310,5,5,6,1230,2,,,,,6,8,3840,13,8,6,7200,24,6,8,1300,13,7,8,3180,30,6,7,570,6,6,7,8,8760,28,8,6,7,67170,197
佐賀,20260518,10,青葉（あおば）特別Ｂ,5,190,1,5,110,1,1,130,2,7,230,5,,,,,,,,,1,5,450,2,5,1,620,2,1,5,210,2,5,7,230,3,1,7,390,6,1,5,7,860,3,5,1,7,1820,1
佐賀,20260518,11,ＳＡＧＡリベンジャーズジョッキーズＣ２－１０組,2,240,1,2,130,1,3,180,3,7,300,8,2,3,910,4,,,,,2,3,720,1,2,3,1050,1,2,3,310,1,2,7,680,8,3,7,960,14,2,3,7,2900,6,2,3,7,7860,8
佐賀,20260523,1,九州産スーパーホープフルデビュー　２歳新馬,3,230,2,3,160,2,2,230,3,,,,,,,,,,,,2,3,590,2,3,2,1030,4,2,3,160,2,3,4,120,1,2,4,200,4,2,3,4,300,1,3,2,4,1430,4
佐賀,20260523,2,３歳－９組,8,160,1,8,110,1,2,140,3,7,700,6,2,7,650,3,,,,,2,8,630,2,8,2,700,3,2,8,290,3,7,8,990,11,2,7,2130,15,2,7,8,4440,11,8,2,7,8280,27
佐賀,20260523,3,宝満山（ほうまんざん）賞Ａ１・Ａ２,8,550,2,8,140,2,7,230,3,1,520,6,,,,,,,,,7,8,1560,6,8,7,3220,10,7,8,450,6,1,8,1800,16,1,7,1370,15,1,7,8,11200,20,8,7,1,35070,72
佐賀,20260523,4,Ｃ２－４組,8,680,3,8,320,6,3,260,5,7,150,1,3,6,1680,7,,,,,3,8,4050,13,8,3,6990,22,3,8,1500,13,7,8,880,11,3,7,470,4,3,7,8,4380,13,8,3,7,26340,71
佐賀,20260523,5,Ｃ２－３組,5,100,1,5,100,1,8,1360,9,3,530,7,5,7,690,5,,,,,5,8,4500,9,5,8,4740,9,5,8,2100,17,3,5,810,8,3,8,12830,39,3,5,8,18110,36,5,8,3,55120,86
佐賀,20260523,6,Ｃ１－１１組,1,160,1,1,130,2,8,100,1,5,330,7,1,7,180,1,,,,,1,8,210,1,1,8,380,1,1,8,130,1,1,5,810,10,5,8,1690,16,1,5,8,2300,8,1,8,5,5410,19
佐賀,20260523,7,Ｃ１－１０組,3,180,1,3,100,1,2,110,2,5,140,3,2,3,240,1,,,,,2,3,250,1,3,2,480,1,2,3,140,1,3,5,230,3,2,5,290,4,2,3,5,580,2,3,2,5,1880,4
佐賀,20260523,8,ＡＩパッカル賞Ｂ－４組,1,190,1,1,110,1,9,120,2,5,230,6,1,7,200,1,,,,,1,9,220,1,1,9,370,1,1,9,120,1,1,5,500,6,5,9,560,8,1,5,9,970,3,1,9,5,2530,5
佐賀,20260523,9,ケンタウルス座特選Ｃ２,1,110,1,1,100,1,9,140,2,3,770,10,1,7,230,2,,,,,1,9,240,2,1,9,280,1,1,9,180,2,1,3,1540,14,3,9,4780,31,1,3,9,6770,15,1,9,3,8340,22
佐賀,20260523,10,ＳＡＧＡリベンジャーズ３歳－１０組,3,150,1,3,100,1,2,170,4,8,150,3,2,3,430,2,,,,,2,3,390,1,3,2,520,2,2,3,250,3,3,8,210,2,2,8,700,8,2,3,8,830,1,3,2,8,2270,3
佐賀,20260524,1,スーパーホープフルデビュー　２歳新馬,1,360,2,1,120,2,4,180,4,6,110,1,,,,,,,,,1,4,980,4,1,4,1520,5,1,4,350,6,1,6,180,1,4,6,370,8,1,4,6,340,1,1,4,6,3290,7
佐賀,20260524,2,スーパーホープフルデビュー　２歳新馬,6,1580,6,6,1240,6,1,280,3,,,,,,,,,,,,1,6,4870,13,6,1,15070,36,1,6,830,11,2,6,590,10,1,2,180,1,1,2,6,940,4,6,1,2,17310,62
佐賀,20260524,3,３歳－８組,5,100,1,5,100,1,2,160,4,6,150,3,2,5,450,2,,,,,2,5,330,2,5,2,320,2,2,5,230,3,5,6,270,4,2,6,910,11,2,5,6,810,4,5,2,6,1270,4
佐賀,20260524,4,Ｃ２－６組,10,2920,8,10,330,7,7,150,2,9,230,4,7,8,1170,2,,,,,7,10,3410,11,10,7,14670,27,7,10,800,10,9,10,3280,26,7,9,520,4,7,9,10,10770,32,10,7,9,100180,210
佐賀,20260524,5,Ｃ２－５組,5,250,1,5,140,1,8,270,4,12,150,3,5,6,1270,5,,,,,5,8,2830,9,5,8,2660,10,5,8,920,11,5,12,390,3,8,12,1180,14,5,8,12,3770,12,5,8,12,12560,32
佐賀,20260524,6,緑風（りょくふう）賞Ｃ２－２組,2,180,1,2,140,2,1,400,6,4,250,5,1,2,1510,7,,,,,1,2,1320,7,2,1,1670,9,1,2,590,9,2,4,450,6,1,4,1880,19,1,2,4,3870,15,2,1,4,10430,37
佐賀,20260524,7,佐賀スプリングダッシュＡ１・Ａ２,2,120,1,2,100,1,3,140,3,9,110,2,2,3,390,2,,,,,2,3,370,2,2,3,430,2,2,3,150,2,2,9,140,1,3,9,350,5,2,3,9,490,1,2,3,9,1390,3
佐賀,20260524,8,Ｃ１－１４組,7,160,1,7,120,1,5,200,5,1,1230,8,5,7,690,3,,,,,5,7,740,4,7,5,1020,4,5,7,360,3,1,7,2400,15,1,5,9570,31,1,5,7,12580,24,7,5,1,27920,73
佐賀,20260524,9,Ｃ１－１３組,6,210,1,6,140,2,1,230,3,5,1050,10,1,6,940,4,,,,,1,6,870,3,6,1,1200,3,1,6,400,4,5,6,2930,21,1,5,7640,32,1,5,6,11450,29,6,1,5,29330,82
佐賀,20260524,10,ＫＹＵＳＨＵ　ＤＲＥＡＭ賞Ｃ１－１２組,7,100,1,7,100,1,11,130,2,2,670,9,6,8,210,1,,,,,7,11,290,1,7,11,300,1,7,11,130,1,2,7,1260,13,2,11,2550,21,2,7,11,3660,14,7,11,2,6780,23
佐賀,20260524,11,ヘリオトロープ賞Ｂ－５組,5,110,1,5,100,1,1,130,2,6,330,6,1,5,270,1,,,,,1,5,210,1,5,1,250,1,1,5,140,1,5,6,390,5,1,6,1540,15,1,5,6,1370,4,5,1,6,2400,8
佐賀,20260524,12,ＳＡＧＡリベンジャーズドリーム３歳－１１組,8,330,2,8,120,1,1,150,3,10,130,2,1,6,920,6,,,,,1,8,830,4,8,1,1500,5,1,8,210,1,8,10,260,3,1,10,350,4,1,8,10,850,2,8,1,10,4720,9
門別,20260505,1,３歳条件　未勝利,2,160,1,2,100,1,7,120,3,9,100,2,2,6,1050,2,,,,,2,7,1070,4,2,7,980,3,2,7,170,2,2,9,100,1,7,9,180,3,2,7,9,290,1,2,7,9,1840,6
門別,20260505,2,３歳条件　未勝利,1,680,2,1,170,4,5,100,1,6,150,3,1,5,640,3,,,,,1,5,600,3,1,5,1620,6,1,5,330,4,1,6,690,8,5,6,230,1,1,5,6,1180,3,1,5,6,6110,18
門別,20260505,3,３歳以上　Ｃ４－２,5,290,2,5,120,1,1,130,2,7,150,4,1,5,180,1,,,,,1,5,170,1,5,1,400,2,1,5,120,1,5,7,410,6,1,7,370,5,1,5,7,830,3,5,1,7,3230,10
門別,20260505,4,３歳以上　Ｃ４－２,1,240,2,1,130,3,2,150,4,10,110,1,1,2,670,3,,,,,1,2,840,5,1,2,970,5,1,2,270,5,1,10,190,1,2,10,220,3,1,2,10,470,2,1,2,10,2230,5
門別,20260505,5,ＪＲＡ認定アタックチャレンジ２歳未勝利,9,120,1,9,100,1,6,200,6,7,120,2,5,7,570,3,,,,,6,9,1120,5,9,6,1200,4,6,9,350,5,7,9,130,1,6,7,590,9,6,7,9,780,4,9,6,7,3340,12
門別,20260505,6,ＪＲＡ認定フレッシュチャレンジ２歳新馬,5,120,1,5,110,1,8,220,3,,,,,,,,,,,,5,8,480,3,5,8,500,3,5,8,230,3,5,6,400,6,6,8,860,8,5,6,8,1470,6,5,8,6,2980,10
門別,20260505,7,３歳以上　Ｃ４－２,11,120,1,11,100,1,10,410,7,7,280,5,7,8,560,4,,,,,10,11,1260,6,11,10,1350,6,10,11,620,7,7,11,330,3,7,10,2790,22,7,10,11,3140,12,11,10,7,8050,27
門別,20260505,8,シャクヤク特別Ａ１～Ｂ１,6,180,1,6,190,2,3,1310,7,,,,,,,,,,,,3,6,4930,11,6,3,5850,13,3,6,840,12,4,6,120,1,3,4,790,10,3,4,6,1200,5,6,3,4,9950,27
門別,20260505,9,キショウブ特別Ｃ４－３,10,620,4,10,160,4,4,110,2,7,110,1,4,7,590,3,,,,,4,10,610,3,10,4,1570,9,4,10,190,2,7,10,240,5,4,7,180,1,4,7,10,300,1,10,4,7,2860,11
門別,20260505,10,グランシャリオドリーム７Ｃ４－３,12,480,3,12,130,3,6,110,1,7,130,2,4,7,750,4,,,,,6,12,760,4,12,6,1660,7,6,12,360,4,7,12,440,7,6,7,300,2,6,7,12,1080,6,12,6,7,4540,11
門別,20260505,11,たきかわ菜の花まつり特別Ｃ４－２,11,480,3,11,130,2,10,100,1,4,130,3,6,7,480,3,,,,,10,11,390,2,11,10,1030,5,10,11,170,1,4,11,340,4,4,10,190,2,4,10,11,430,1,11,10,4,4740,12
門別,20260505,12,門別なら４倍！ＳＰＡＴ４特別Ｂ１Ｂ２,3,580,3,3,210,2,7,400,4,,,,,,,,,,,,3,7,1980,5,3,7,4120,11,3,7,410,5,3,6,260,4,6,7,420,6,3,6,7,2200,6,3,7,6,14160,37
門別,20260506,1,３歳以上　Ｃ４－３,5,240,1,5,110,1,8,1520,9,3,140,2,5,6,3600,9,,,,,5,8,15490,17,5,8,32970,39,5,8,3630,22,3,5,170,1,3,8,5130,25,3,5,8,8780,22,5,8,3,91180,161
