競馬場,競走年月日,レース番号,枠番,帽色,馬番,馬名,性,齢,毛色,生年月日,父馬名,母馬名,母父馬名,騎手名,騎手所属,負担重量,騎手成績,調教師,調教師所属,馬主氏名,生産牧場名,馬体重,馬体重増減,全成績,ダート左成績,ダート右成績,当競馬場成績,うち当距離成績,最高タイム,最高タイム良馬場,着順,タイム,着差,上がり3F,人気
佐賀,20260510,5,3,赤,3,ジーティーノーブル,牝,5,鹿毛,20210218,カリフォルニアクローム,ナガラフラワー,ダンスインザダーク,出水拓,佐賀,54,0-0-1-2,松島壽,佐賀,大黒富美子,大島牧場,444,+1,2-3-3-9,0-0-0-1,2-3-3-4,2-2-3-4,0-2-2-1,1:31.0,良1:31.0,5,1313,1,39.8,6
佐賀,20260510,5,4,青,4,ユナブライト,牡,5,栗毛,20210329,ヴィクトワールピサ,イイデステップ,ファンタスティックライト,林悠翔,佐賀,☆55,1-0-1-4,手島勝,佐賀,三岡有香,山岡ファーム,505,-8,3-0-5-36,0-0-0-0,3-0-5-36,1-0-1-4,0-0-0-1,1:32.2,良1:32.2,3,1309,3/4,39.1,5
佐賀,20260510,5,5,黄,5,スマートロベール,牝,4,黒鹿毛,20220405,スマートオーディン,スマートアエロ,スマートロビン,山口勲,佐賀,54,0-1-0-2,倉富隆,佐賀,（株）大川徹ホールディングス,豊洋牧場,441,+1,0-4-2-8,0-0-0-0,0-4-1-2,0-1-0-2,0-1-0-1,1:31.3,良1:31.3,4,1311,3/4,39.0,3
佐賀,20260510,5,5,黄,6,ハリーフラッグ,牝,4,黒鹿毛,20220217,モーリス,ハリケーンフラッグ,"Storm Cat",金山昇,佐賀,54,2-0-0-0,池田忠,佐賀,光安了,ケイアイファーム,537,-4,3-0-2-8,0-0-0-1,3-0-2-7,2-0-0-0,2-0-0-0,1:31.6,,1,1305,,39.3,1
佐賀,20260510,5,6,緑,7,フライングモンキー,牡,5,鹿毛,20210226,イスラボニータ,フウコウメイビ,サクラバクシンオー,長田進,佐賀,56,0-1-0-0,大島静,佐賀,（同）ＪＰＮ技研,中村雅明,450,-2,2-3-2-29,0-0-0-0,2-3-2-29,1-1-2-9,0-1-2-8,1:32.1,良1:32.4,7,1323,3,41.0,9
佐賀,20260510,5,6,緑,8,ウインブランカ,牝,8,芦毛,20180418,ゴールドシップ,フライバイペガサス,"Fusaichi Pegasus",山下裕,佐賀,54,0-0-0-1,鮫島克,佐賀,石田淳悦,槇本牧場,471,-1,4-10-10-76,0-1-1-3,4-9-9-69,4-6-6-64,2-6-6-44,1:28.9,良1:31.5,10,1325,1,40.4,4
佐賀,20260510,5,7,橙,9,ピースフルゴールド,牝,4,鹿毛,20220328,ロードカナロア,オースオブゴールド,オルフェーヴル,石川慎,佐賀,54,0-0-0-0,手島勝,佐賀,光安慎一,ケイアイファーム,495,+18,0-0-2-12,0-0-0-4,0-0-0-4,0-0-0-0,0-0-0-0,,,11,1327,3/4,41.0,7
佐賀,20260510,5,7,橙,10,ジーティーセイント,牡,5,黒鹿毛,20210212,レイデオロ,モントボーゲン,ゼンノロブロイ,竹吉徹,佐賀,56,1-2-4-20,山田義,佐賀,上岡和男,大道牧場,480,+3,1-4-5-30,0-1-0-3,1-3-5-26,1-3-5-26,1-3-3-13,1:31.2,良1:32.0,9,1323,ハナ,39.8,11
佐賀,20260510,5,8,桃,11,リネンフラッシュ,セン,4,黒鹿毛,20220417,エイシンフラッシュ,ヒカリブラッシア,ヒカリバオー,田中純,佐賀,56,0-4-3-10,濱田一,佐賀,戸山光男,沖田牧場,472,+3,1-4-3-22,0-0-0-3,1-4-3-16,1-4-3-13,1-2-3-9,1:30.5,良1:31.5,8,1323,アタマ,39.5,12
佐賀,20260510,5,8,桃,12,ベンデュガ,セン,6,青鹿毛,20200316,シニスターミニスター,バーバリアン,マンハッタンカフェ,飛田愛,佐賀,56,3-1-0-1,倉富隆,佐賀,（株）永翔苑,オリエント牧場,472,0,5-4-2-17,0-0-0-3,5-4-2-14,3-2-0-1,1-2-0-0,1:31.3,良1:31.3,2,1308,1.1/2,38.4,2
佐賀,20260510,6,1,白,1,マリアブーケ,牝,4,鹿毛,20220319,リアルスティール,マリアネージュ,ゴールドシップ,加茂飛,佐賀,54,0-1-0-4,大島静,佐賀,奥寺毅己,カタオカフアーム,453,+1,1-3-3-11,0-0-0-0,1-3-3-8,1-3-3-8,0-1-0-3,1:25.4,良1:25.5,2,1252,2,39.6,4
佐賀,20260510,6,2,黒,2,ナムラカメジロー,牡,5,鹿毛,20210411,サンダースノー,ナムラチアーズ,マンハッタンカフェ,田中直,佐賀,56,0-0-0-8,東美義,佐賀,（同）ＪＰＮ技研,八田ファーム,537,+3,1-1-1-25,0-0-0-0,1-1-1-25,1-0-0-10,0-0-0-2,1:26.1,良1:26.5,9,1264,クビ,39.2,10
佐賀,20260510,6,3,赤,3,ピピット,牝,5,鹿毛,20210305,トーセンラー,ワンダーセーハ,バゴ,後藤武,佐賀,▲51,1-0-0-1,真島正,佐賀,（株）ジャスト,サンコウ牧場,450,+3,2-2-4-43,0-0-0-1,2-2-4-40,2-2-4-37,2-2-3-19,1:25.2,良1:26.6,8,1263,2,38.9,9
佐賀,20260510,6,4,青,4,ホイッスルベイト,牝,7,鹿毛,20190511,アドマイヤムーン,アンドトゥモロー,ハービンジャー,飛田愛,佐賀,54,0-0-0-1,三小幸,佐賀,北原大史,村上進治,465,0,8-10-10-42,0-0-0-0,8-10-10-36,0-0-0-1,0-0-0-0,,,6,1258,クビ,39.1,5
佐賀,20260510,6,5,黄,5,グレイトミッション,牝,8,栗毛,20180313,ダイワメジャー,アートスタジオ,Bernardini,出水拓,佐賀,54,2-0-0-1,中川竜,佐賀,豊島愛子,矢野牧場,473,+8,3-3-3-68,0-0-0-4,2-1-1-40,2-1-0-5,1-1-0-1,1:25.1,良1:25.4,4,1256,1.1/4,39.6,7
佐賀,20260510,6,6,緑,6,カオリチャン,牝,4,黒鹿毛,20220421,サトノアラジン,ワシリーサ,ストラヴィンスキー,竹吉徹,佐賀,54,0-2-1-8,北村欣,佐賀,武中進,沖田牧場,442,-3,1-4-3-31,0-0-0-0,1-4-3-31,1-4-1-22,0-0-0-5,1:25.8,良1:25.8,5,1257,3/4,39.4,8
佐賀,20260510,6,7,橙,7,スノーサウンド,牝,4,芦毛,20220217,ゴールドドリーム,カネツプリンセス,サクラバクシンオー,林悠翔,佐賀,☆53,0-0-0-0,中川竜,佐賀,鈴木雅彦,メイタイファーム,454,-3,3-1-1-14,0-0-0-0,3-1-1-14,1-0-1-2,0-0-0-1,1:26.0,,1,1248,,39.1,1
佐賀,20260510,6,7,橙,8,フクライキリシマ,牝,4,鹿毛,20220414,ノーブルミッション,エイシンドナウ,グラスワンダー,川島拓,佐賀,54,1-4-1-17,古賀光,佐賀,西村新一郎,八島夕起子,422,+2,2-5-1-24,0-0-0-0,2-5-1-22,2-5-1-17,1-1-1-4,1:25.7,良1:25.7,3,1254,1,39.3,6
佐賀,20260510,6,8,桃,9,ドットゲット,牡,4,黒鹿毛,20220301,ミッキーアイル,アルファジップ,"City Zip",小松丈,佐賀,56,1-1-1-2,柳井宏,佐賀,星野裕光,グランド牧場,504,+3,2-2-1-6,0-0-0-0,2-2-1-5,2-2-1-3,0-1-0-1,1:25.0,良1:25.0,10,1264,ハナ,40.5,3
佐賀,20260510,6,8,桃,10,ロイヤルキャピタル,牝,4,鹿毛,20220222,ロードカナロア,グラナダ,Galileo,長谷蓮,佐賀,54,1-2-1-3,矢野久,佐賀,三岡有香,ケイアイファーム,480,+3,2-2-1-9,0-0-0-0,2-2-1-7,2-2-1-3,1-0-1-1,1:24.3,,7,1259,3/4,39.8,2
佐賀,20260510,7,1,白,1,ベイリーテソーロ,牡,4,鹿毛,20220518,ホッコータルマエ,タマノエスペランサ,ワイルドラッシュ,和田譲,大井,56,0-0-0-0,東眞市,佐賀,了徳寺健二ホールディングス（株）,武田牧場,500,0,3-2-0-1,0-0-0-0,3-2-0-1,3-2-0-1,1-2-0-1,1:23.4,良1:29.0,1,1239,,37.5,1
佐賀,20260510,7,2,黒,2,アロガントシェイム,牝,4,鹿毛,20220209,ブリックスアンドモルタル,ジェラテリアバール,マンハッタンカフェ,石川慎,佐賀,54,1-0-0-3,石川浩,佐賀,篁真一郎,社台ファーム,492,0,1-1-1-9,0-0-0-0,1-1-1-5,1-0-0-3,0-0-0-1,1:25.4,良1:25.4,7,1255,3/4,38.0,5
佐賀,20260510,7,3,赤,3,カズヴィトシャ,牡,5,黒鹿毛,20210309,ルーラーシップ,ボンジュールココロ,リンカーン,飛田愛,佐賀,56,0-0-0-3,渡辺博,佐賀,遠藤喜和,ノーザンファーム,542,-8,2-3-3-27,0-0-0-0,2-3-3-22,0-0-0-7,0-0-0-1,1:25.2,,2,1241,1,37.4,7
佐賀,20260510,7,4,青,4,アニラ,牝,4,鹿毛,20220405,ドレフォン,シャクンタラー,ゼンノロブロイ,山口勲,佐賀,54,3-1-0-1,倉富隆,佐賀,今木隆彦,（有）社台コーポレーション白老ファーム,460,-1,3-1-1-9,0-0-0-1,3-1-1-6,3-1-1-2,1-0-1-0,1:23.3,,3,1244,1.1/2,37.9,2
佐賀,20260510,7,5,黄,5,マイネルダンク,セン,8,芦毛,20180413,ゴールドシップ,ビラゴーティアラ,スターオブコジーン,長谷蓮,佐賀,56,2-3-0-0,東眞市,佐賀,篠塚和郎,ビッグレッドファーム,456,+1,6-9-7-57,2-2-0-12,3-5-4-28,2-4-0-1,1-0-0-0,1:24.2,,4,1245,クビ,37.6,4
佐賀,20260510,7,6,緑,6,イサチルオアシス,牝,4,鹿毛,20220310,アルアイン,プレノタート,ジャングルポケット,山下裕,佐賀,54,1-0-0-0,九日光,佐賀,小坂功,松田牧場,461,-1,3-2-1-5,0-0-0-1,3-2-1-4,3-2-1-2,2-1-1-0,1:24.3,良1:24.3,6,1253,2,37.9,3
佐賀,20260510,7,6,緑,7,レジェンダイズ,セン,4,栗毛,20220311,マインドユアビスケッツ,ミラクルレジェンド,フジキセキ,竹吉徹,佐賀,56,0-0-0-0,東眞市,佐賀,鈴木秀敏,社台ファーム,474,-2,1-5-4-11,0-0-0-1,1-5-4-10,1-5-4-6,0-4-2-1,1:25.0,良1:25.2,5,1249,2,37.3,6
佐賀,20260510,7,7,橙,8,デリングシチー,牡,5,黒鹿毛,20210310,モーニン,フロイラインローゼ,アドマイヤベガ,小松丈,佐賀,56,1-0-1-3,柳井宏,佐賀,池田俊道,幌村牧場,483,-4,3-3-2-20,0-0-0-4,3-3-2-16,3-3-2-15,1-0-1-4,1:25.8,良1:25.8,10,1261,クビ,38.3,10
佐賀,20260510,7,7,橙,9,メイショウタダカツ,牡,5,黒鹿毛,20210420,スワーヴリチャード,ホットバタードラム,タニノギムレット,中山蓮,佐賀,56,2-0-0-4,松島壽,佐賀,高野良美,庄野牧場,446,0,4-0-3-30,0-0-0-2,4-0-3-25,3-0-1-14,0-0-0-4,1:24.8,良1:25.0,8,1256,3/4,38.5,11
佐賀,20260510,7,8,桃,10,ビービーシャルム,牝,4,栗毛,20220415,ゴールドドリーム,ゼロメリディアン,ディープインパクト,川島拓,佐賀,54,0-0-0-5,土井道,佐賀,林田憲次,坂東牧場,421,0,3-2-1-27,0-0-0-0,3-2-1-27,3-2-1-23,0-0-0-8,1:24.7,良1:25.2,11,1267,3,38.8,8
佐賀,20260510,7,8,桃,11,フェールアシュバル,牝,9,栗毛,20170506,トゥザグローリー,フェールクークー,アラムシャー,加茂飛,佐賀,54,2-0-0-3,大島静,佐賀,（同）ＪＰＮ技研,高村牧場,540,-3,5-6-5-46,1-0-1-4,4-6-4-40,3-2-0-4,2-0-0-2,1:25.6,良1:26.0,9,1261,2.1/2,39.7,9
佐賀,20260510,8,1,白,1,ブルーフレーム,牝,4,栗毛,20220418,リアルインパクト,チーズマヨ,シンボリクリスエス,田中純,佐賀,54,0-0-0-0,山田徹,佐賀,江頭佳宏,松本牧場,433,+1,3-1-1-15,0-0-0-0,3-1-1-15,1-1-1-12,1-1-0-6,1:31.9,良1:32.1,9,1314,アタマ,38.9,12
佐賀,20260510,8,2,黒,2,ビーアイブラック,牝,6,青鹿毛,20200510,カレンブラックヒル,ビットアリエス,ヨハネスブルグ,出水拓,佐賀,54,0-0-0-0,山田義,佐賀,礒川正明,前田牧場,445,-2,7-4-6-13,0-0-0-0,7-4-6-12,0-0-2-4,0-0-2-2,1:31.4,良1:31.4,7,1313,クビ,38.2,8
佐賀,20260510,8,3,赤,3,オグリマックイーン,牡,5,芦毛,20210323,ギンザグリングラス,アザヤカサクラ,サウスヴィグラス,加茂飛,佐賀,56,1-1-0-2,井樋明,佐賀,高木毅,長浜忠,454,+4,4-4-1-24,0-0-0-0,4-4-1-24,2-1-0-2,1-1-0-2,1:31.9,良1:32.6,4,1310,3/4,39.4,10
佐賀,20260510,8,4,青,4,ルミリオン,牡,5,黒鹿毛,20210407,エピカリス,クラシカルレディ,キングズベスト,小松丈,佐賀,56,1-1-0-2,石川浩,佐賀,（株）アプエンテ,幌村牧場,472,0,3-4-4-20,0-0-0-2,3-4-4-18,2-2-0-2,1-1-0-2,1:31.7,良1:31.7,3,1309,3,38.4,11
佐賀,20260510,8,5,黄,5,ヴァイスウィッチ,牝,4,芦毛,20220320,フォーウィールドライブ,アイスグレー,フリオーソ,中山蓮,佐賀,54,0-0-0-1,松島壽,佐賀,上手健太郎,シンボリ牧場,489,-7,3-1-3-19,2-1-2-5,1-0-1-13,0-0-0-1,0-0-0-1,1:31.9,,1,1299,,38.9,5
佐賀,20260510,8,5,黄,6,タケノリッチ,牝,4,栗毛,20220501,タワーオブロンドン,セヴンゴシック,ステイゴールド,林悠翔,佐賀,☆53,1-1-1-0,鮫島克,佐賀,竹原孝昭,ダーレー・ジャパン・ファーム有限会社,469,-4,1-1-2-15,0-0-0-1,1-1-2-8,1-1-1-1,1-0-1-0,1:31.8,良1:32.0,6,1313,1,40.0,2
佐賀,20260510,8,6,緑,7,ノーブルプロセス,牝,6,黒鹿毛,20200318,ジャスタウェイ,ノーブルジュピタ,アドマイヤジュピタ,金山昇,佐賀,54,0-0-0-0,渡辺博,佐賀,吉木伸彦,新冠伊藤牧場,481,-9,3-1-2-47,2-0-0-11,1-1-2-35,1-0-1-1,1-0-0-1,1:30.8,良1:30.8,10,1318,2,39.2,6
佐賀,20260510,8,6,緑,8,ガトリンテソーロ,牡,4,鹿毛,20220410,フィエールマン,ロマンシエール,アグネスデジタル,長谷蓮,佐賀,56,1-0-0-0,渡辺博,佐賀,八坂照夫,リョーケンファーム株式会社,463,-3,2-0-5-12,0-0-0-2,2-0-5-8,2-0-5-5,1-0-2-4,1:31.8,良1:31.8,8,1314,クビ,39.4,7
佐賀,20260510,8,7,橙,9,ロードレアル,牡,7,青鹿毛,20190317,キタサンブラック,サッカーマム,Kingmambo,山下裕,佐賀,56,0-4-1-5,大垣敏,佐賀,小橋亮太,ケイアイファーム,488,+1,3-11-9-45,0-0-0-0,3-11-9-42,0-4-1-7,0-4-0-4,1:31.1,良1:31.2,11,1320,1,39.7,3
佐賀,20260510,8,7,橙,10,リーフアクアリウム,牡,4,鹿毛,20220917,Farnan,"Coral Coast","So You Think",川島拓,佐賀,56,2-5-1-3,土井道,佐賀,（有）ビッグレッドファーム,ＫｉａＯｒａＳｔｕｄＰｔｙＬｔｄ,458,-4,2-5-2-7,0-0-0-0,2-5-2-3,2-5-2-3,2-4-2-2,1:31.2,良1:31.2,12,1323,1.1/2,40.4,4
佐賀,20260510,8,8,桃,11,アクデニズ,牡,4,鹿毛,20220322,ミッキースワロー,アレクサンドレッタ,ダイワメジャー,飛田愛,佐賀,56,0-0-0-0,山田徹,佐賀,平本淳一,佐竹学,496,-4,4-1-1-17,0-0-0-0,4-1-1-10,1-0-0-0,1-0-0-0,1:31.1,,2,1303,2,38.6,1
佐賀,20260510,8,8,桃,12,シャクイワナ,牡,4,鹿毛,20220516,ニホンピロアワーズ,ステキナポケット,ジャングルポケット,竹吉徹,佐賀,56,3-0-1-22,山田義,佐賀,簗詰貴彦,ヤナガワ牧場,480,-3,3-1-1-31,0-0-0-0,3-1-1-31,3-1-1-28,0-1-1-15,1:31.9,良1:31.9,5,1311,クビ,38.3,9
佐賀,20260510,9,1,白,1,ファイナルソード,牡,6,鹿毛,20200323,ジャスタウェイ,セクシーザムライ,"Deputy Minister",竹吉徹,佐賀,56,1-2-1-7,山田徹,佐賀,（株）ＨＦＧ越後,三嶋牧場,514,-7,6-8-6-18,0-0-0-0,6-8-6-18,5-5-5-15,1-2-3-6,1:30.0,良1:30.0,5,1303,クビ,38.7,7
佐賀,20260510,9,2,黒,2,エイシンゼータ,牝,6,芦毛,20200406,エイシンヒカリ,ホームフロムオズ,Pulpit,小松丈,佐賀,54,0-0-0-0,柳井宏,佐賀,江頭數義,栄進牧場,455,-7,8-5-5-23,0-0-0-0,8-5-5-23,3-2-1-6,3-1-0-3,1:30.0,良1:31.0,11,1331,6,41.2,9
佐賀,20260510,9,3,赤,3,カシノエイサップ,牡,4,青鹿毛,20220518,シュヴァルグラン,スイリンカ,ワイルドラッシュ,飛田愛,佐賀,56,2-2-0-2,古賀光,佐賀,柏木務,広富牧場,502,-3,7-4-2-9,0-0-0-1,7-4-2-8,7-4-2-8,5-3-0-4,1:29.7,良1:31.0,4,1303,1,38.9,5
佐賀,20260510,9,4,青,4,ゴーオールザウェイ,牡,4,栗毛,20220327,ニシケンモノノフ,モズエエヤン,アグネスデジタル,和田譲,大井,56,0-0-0-0,真島元,佐賀,岡田耕一,中川欽一,517,-1,5-4-6-9,0-0-0-0,5-4-6-9,5-4-5-8,1-2-2-3,1:30.1,良1:30.1,1,1289,,38.2,3
佐賀,20260510,9,5,黄,5,ポッピンベリー,牝,5,黒鹿毛,20210316,ホッコータルマエ,アプリコットベリー,ステイゴールド,山下裕,佐賀,54,0-0-0-4,山田徹,佐賀,徳田直樹,高山牧場,469,-2,4-5-4-32,0-0-0-3,4-5-4-29,2-4-4-26,2-2-1-19,1:29.6,良1:30.7,7,1310,1,38.4,8
佐賀,20260510,9,6,緑,6,オーケースマイル,牝,4,栗毛,20220506,スワーヴリチャード,レディオブヴェニス,"Loup Solitaire",田中純,佐賀,54,0-1-0-1,川田孝,佐賀,鶴俊邦,スマイルファーム,437,-3,3-2-0-11,0-0-0-0,2-2-0-5,2-2-0-5,2-1-0-4,1:30.5,良1:30.5,10,1319,2.1/2,38.4,11
佐賀,20260510,9,6,緑,7,ソルナシエンテ,牡,4,鹿毛,20220405,ニューイヤーズデイ,ギーニョ,サンデーサイレンス,石川慎,佐賀,56,1-0-1-0,九日光,佐賀,（株）玄柑舎,ノーザンファーム,528,+4,2-0-1-4,1-0-0-1,1-0-1-3,1-0-1-0,1-0-0-0,1:30.2,,3,1301,3,38.7,1
佐賀,20260510,9,7,橙,8,セクシーコマンドー,牡,6,鹿毛,20200414,ビーチパトロール,オウシュウフリート,コロナドズクエスト,後藤武,佐賀,▲53,0-0-0-0,真島正,佐賀,山口裕介,ヒカル牧場,485,-7,2-3-2-22,2-2-1-10,0-1-1-6,0-0-0-3,0-0-0-3,1:30.8,良1:31.4,8,1313,1.1/2,38.9,6
佐賀,20260510,9,7,橙,9,アーサーテソーロ,牡,7,栗毛,20190330,パイロ,サトノベリーニ,キングカメハメハ,山口勲,佐賀,56,3-1-1-2,真島正,佐賀,（株）プレディクトレーシング,フジワラフアーム,545,-1,9-6-4-25,2-1-0-7,7-5-4-18,3-1-1-2,2-1-1-2,1:29.9,良1:29.9,6,1308,2.1/2,39.5,4
佐賀,20260510,9,8,桃,10,フランシナテソーロ,牝,4,鹿毛,20220130,ダノンバラード,タケノビワ,ブライアンズタイム,林悠翔,佐賀,☆53,4-4-0-1,鮫島克,佐賀,了徳寺健二ホールディングス（株）,松浦牧場,459,+7,5-4-0-7,0-0-0-2,5-4-0-4,5-4-0-2,4-3-0-1,1:29.7,良1:31.1,2,1295,3,38.5,2
佐賀,20260510,9,8,桃,11,アルルカン,牡,6,鹿毛,20200319,ミッキーアイル,サンキュースマイル,ブライアンズタイム,川島拓,佐賀,56,0-0-2-4,中川竜,佐賀,佐藤憲治,千代田牧場,469,0,1-5-6-29,1-2-1-14,0-3-4-9,0-0-2-8,0-0-2-4,1:30.7,良1:31.9,9,1314,クビ,38.9,10
佐賀,20260510,10,1,白,1,チョウシュンカ,牝,3,芦毛,20230510,ウインブライト,ドリームローズ,サクラバクシンオー,出水拓,佐賀,54,0-0-0-1,中川竜,佐賀,豊島愛子,ビッグレッドファーム,393,+2,0-0-0-5,0-0-0-0,0-0-0-2,0-0-0-2,0-0-0-0,,,10,1005,3,41.0,7
佐賀,20260510,10,2,黒,2,クラウンプレゼンタ,牡,3,栗毛,20230403,クラウンレガーロ,クラウンシトラス,スニッツェル,加茂飛,佐賀,56,0-0-0-2,大島静,佐賀,サンエツ企画（有）,クラウン日高牧場,468,-7,0-0-0-7,0-0-0-0,0-0-0-5,0-0-0-3,0-0-0-0,,,6,578,1.1/2,37.9,8
佐賀,20260510,10,3,赤,3,ハガクレトップ,牝,3,栗毛,20230326,バンブーエール,トップレベル,フリオーソ,山口勲,佐賀,54,0-0-0-4,九日光,佐賀,堤保政,荒木貴宏,462,-4,0-0-0-7,0-0-0-0,0-0-0-7,0-0-0-7,0-0-0-1,0:57.7,,4,569,1.1/2,37.8,3
佐賀,20260510,10,4,青,4,フランシーヌ,牝,3,栗毛,20230413,シニスターミニスター,アーサーズシスター,ダイワメジャー,川島拓,佐賀,54,0-0-0-2,土井道,佐賀,原庸介,岡田牧場,397,-1,0-0-0-4,0-0-0-0,0-0-0-4,0-0-0-2,0-0-0-0,,,3,566,ハナ,36.8,2
佐賀,20260510,10,5,黄,5,クラリスヒメ,牝,3,黒鹿毛,20230331,ダノンキングリー,カリオストロ,エイシンフラッシュ,石川慎,佐賀,54,0-0-0-1,矢野久,佐賀,三岡有香,鮫川啓一,375,-6,0-0-0-4,0-0-0-0,0-0-0-1,0-0-0-1,0-0-0-0,,,8,588,3/4,38.1,6
佐賀,20260510,10,6,緑,6,アタックエース,牡,3,鹿毛,20230210,ディープブリランテ,マジックポーション2,"Danehill Dancer",田中直,佐賀,56,0-0-0-6,川田孝,佐賀,西村新一郎,田原橋本牧場,479,-3,0-0-0-9,0-0-0-0,0-0-0-8,0-0-0-7,0-0-0-0,,,5,575,3,37.2,10
佐賀,20260510,10,7,橙,7,アツンケル,牝,3,鹿毛,20230312,タニノフランケル,アツコ,ワークフォース,長谷蓮,佐賀,54,0-0-0-0,松島壽,佐賀,高野良美,藤沢牧場,562,+1,0-0-0-6,0-0-0-1,0-0-0-5,0-0-0-4,0-0-0-0,,,9,599,6,38.9,9
佐賀,20260510,10,7,橙,8,ケンブリッジルプス,牡,3,鹿毛,20230312,ミッキーグローリー,アテナブルー,ジャングルポケット,中山蓮,佐賀,56,0-0-0-0,手島勝,佐賀,中西宏彰,有限会社ケンブリッジバレー,494,+8,0-0-0-5,0-0-0-2,0-0-0-3,0-0-0-2,0-0-0-0,,,7,586,4,37.6,4
佐賀,20260510,10,8,桃,9,マジックショー,牡,3,鹿毛,20230501,タリスマニック,ロマンスマジック,プリサイスエンド,山下裕,佐賀,56,0-0-0-6,九日光,佐賀,（同）ＪＰＮ技研,ミルファーム,450,-2,0-0-0-13,0-0-0-2,0-0-0-9,0-0-0-6,0-0-0-0,,,2,566,5,37.1,5
佐賀,20260510,10,8,桃,10,コスモローマ,牡,3,鹿毛,20230317,カリフォルニアクローム,ヒロシゲサファイア,"Medaglia d'Oro",飛田愛,佐賀,56,0-0-0-0,大島静,佐賀,北原大史,岡田牧場,471,-3,0-0-0-3,0-0-0-0,0-0-0-2,0-0-0-1,0-0-0-0,,,1,556,,36.7,1
佐賀,20260516,1,1,白,1,グッドホース,牡,3,黒鹿毛,20230126,ルーラーシップ,マイキューティー,ブラックタイド,長田進,佐賀,56,0-0-0-0,大島静,佐賀,吉田一成,明治牧場,456,-10,0-0-2-10,0-0-0-1,0-0-2-7,0-0-0-5,0-0-0-2,1:33.3,,11,1348,クビ,41.8,11
佐賀,20260516,1,2,黒,2,カナデライド,牡,3,黒鹿毛,20230318,ヘンリーバローズ,パラディネーヴェ,ロゴタイプ,金山昇,佐賀,56,0-0-1-0,池田忠,佐賀,亀岡和彦,発田文広,445,+2,2-1-1-6,0-0-0-1,2-1-1-4,2-1-1-4,1-0-1-2,1:32.3,良1:33.0,3,1328,1.1/2,39.4,2
佐賀,20260516,1,3,赤,3,エルステッド,牡,3,栗毛,20230401,ネロ,ニシノフリヒメ,タニノギムレット,田中直,佐賀,56,1-4-2-13,手島勝,佐賀,片山建治,片山建治,450,-5,1-4-2-15,0-0-0-0,1-4-2-15,1-4-2-15,1-1-1-12,1:31.8,良1:33.1,9,1344,2,40.8,12
佐賀,20260516,1,4,青,4,パウリノ,牝,3,黒鹿毛,20230411,バンブーエール,ウルビーノ,ワイルドラッシュ,飛田愛,佐賀,54,2-0-0-3,三小幸,佐賀,重松慶城,坂東ファーム,413,-9,2-0-0-13,0-0-0-0,2-0-0-13,2-0-0-13,1-0-0-8,1:32.1,良1:32.6,8,1340,2.1/2,40.7,10
佐賀,20260516,1,5,黄,5,ステイドリーム,牡,3,鹿毛,20230327,リオンディーズ,ライブザドリーム,シニスターミニスター,川島拓,佐賀,56,0-0-0-2,土井道,佐賀,江頭數義,高昭牧場,541,-7,0-1-0-10,0-1-0-7,0-0-0-3,0-0-0-3,0-0-0-1,1:32.4,,12,1350,3/4,40.8,7
佐賀,20260516,1,5,黄,6,イッペイソツ,牡,3,鹿毛,20230514,ホッコータルマエ,パルパルパピヨン,ゴールドアリュール,山口勲,佐賀,56,1-0-0-6,池田忠,佐賀,岡浩二,有限会社石川牧場,496,-2,1-0-0-11,0-0-0-0,1-0-0-11,1-0-0-11,0-0-0-9,1:31.7,良1:32.7,2,1325,1/2,40.7,4
佐賀,20260516,1,6,緑,7,リリーベネット,牝,3,黒鹿毛,20230426,ネロ,プリンスリーバトン,ホワイトマズル,中山蓮,佐賀,54,0-0-0-4,手島勝,佐賀,片山妃,片山ファーム,430,-4,1-4-0-10,0-0-0-0,1-4-0-10,1-4-0-10,0-2-0-5,1:31.0,良1:33.0,6,1334,1,40.0,6
佐賀,20260516,1,6,緑,8,ミコニス,牝,3,栗毛,20230510,マインドユアビスケッツ,ウインミモザ,ゴールドアリュール,出水拓,佐賀,54,0-0-0-0,土井道,佐賀,江頭佳宏,荒井ファーム,416,-4,1-1-1-12,0-0-0-0,1-1-1-12,0-0-0-8,0-0-0-4,1:32.3,良1:34.1,1,1324,,40.3,9
佐賀,20260516,1,7,橙,9,ピンクサウスポー,牝,3,芦毛,20230325,エポカドーロ,フローレススカイ,クロフネ,山下裕,佐賀,54,3-0-0-2,山田徹,佐賀,成富直行,目名太山口牧場,473,-4,3-0-0-6,0-0-0-0,3-0-0-5,3-0-0-3,2-0-0-3,1:32.5,,5,1332,1/2,40.9,3
佐賀,20260516,1,7,橙,10,プリズムフィーユ,牝,3,鹿毛,20230413,アポロケンタッキー,ポエティックターン,Pivotal,林悠翔,佐賀,☆53,0-0-0-0,鮫島克,佐賀,片柳安庶,へいはた牧場,458,+8,0-1-0-3,0-0-0-0,0-1-0-3,0-0-0-0,0-0-0-0,,,10,1348,2,41.1,1
佐賀,20260516,1,8,桃,11,ヴァンクラッセ,牝,3,黒鹿毛,20230325,ナダル,ハーツキー,ハーツクライ,長谷蓮,佐賀,54,1-0-1-2,池田忠,佐賀,林叔瑞,谷川牧場,474,-8,1-0-1-7,0-0-0-0,1-0-1-7,1-0-1-7,0-0-1-5,1:31.7,良1:32.3,4,1331,1.1/2,40.5,5
